,gid,X,id.s,V2,V3,V4,V5,V6,V7,V8,V9,V10,sname,gc,quota,term,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q10_11,Q10_12,Q10_13,Q10_14,Q10_15,Q10_16,Q10_17,Q11,Q12,Q13,Q14,LocationLatitude,LocationLongitude,LocationAccuracy,Survey,GID,Age,Gender
870,201024,870,R_2hGsSJqxVMlUyDb,Default Response Set,Anonymous,NA,NA,65.188.53.228,0,6/15/2015 0:00,6/15/2015 20:29,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,2,2,2,3,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,40,7,1,1,34.2776947,-79.86260223,-1,1334124-US,201024,27,Male
871,201026,871,R_eh5ej8uc5lBWjRj,Default Response Set,Anonymous,NA,NA,165.166.154.21,0,6/15/2015 0:00,6/15/2015 19:31,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,4,1,2,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,40,7,1,1,34.31770325,-80.57710266,-1,1334124-US,201026,62,Male
872,201028,872,R_2aRzkoxewyjxHA9,Default Response Set,Anonymous,NA,NA,68.190.131.253,0,6/15/2015 0:00,6/15/2015 19:31,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,1,2,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,49,7,1,1,45.52330017,-91.69989777,-1,1334124-US,201028,26,Female
873,201030,873,R_2tcLfoey2NrnATr,Default Response Set,Anonymous,NA,NA,173.80.201.39,0,6/15/2015 0:00,6/15/2015 19:31,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,2,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,7,1,1,37.83070374,-81.96990204,-1,1334124-US,201030,35,Female
874,201033,874,R_bflP0V7RMwKnKcd,Default Response Set,Anonymous,NA,NA,174.105.246.153,0,6/15/2015 0:00,6/15/2015 19:36,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,5,2,2,4,2,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,35,7,1,1,38.79150391,-82.92169952,-1,1334124-US,201033,58,Female
875,201034,875,R_e9AfBbEMYhqVwl7,Default Response Set,Anonymous,NA,NA,174.45.72.67,0,6/15/2015 0:00,6/15/2015 19:36,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,6,2,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,26,4,1,1,45.65109253,-111.1776962,-1,1334124-US,201034,28,Female
876,201037,876,R_9pnpQsCjRYxQuWx,Default Response Set,Anonymous,NA,NA,162.119.128.145,0,6/15/2015 0:00,6/15/2015 19:41,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,3,2,2,6,2,1,2,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,37,7,1,1,45.46910095,-122.5534973,-1,1334124-US,201037,38,Female
877,201038,877,R_40XiiRhdQkzN96l,Default Response Set,Anonymous,NA,NA,174.67.225.31,0,6/15/2015 0:00,6/15/2015 19:40,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,3,1,2,6,1,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,7,1,1,33.64509583,-117.6786041,-1,1334124-US,201038,60,Male
878,201039,878,R_3QnSIfGlDBPGir3,Default Response Set,Anonymous,NA,NA,71.86.101.171,0,6/15/2015 0:00,6/15/2015 19:40,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,2,1,2,3,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,10,7,1,1,34.01469421,-85.26540375,-1,1334124-US,201039,54,Female
879,201042,879,R_5vZViqiSi3oXt0p,Default Response Set,Anonymous,NA,NA,67.202.145.187,0,6/15/2015 0:00,6/15/2015 19:50,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,2,2,2,1,2,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,7,1,1,36.29420471,-116.0988007,-1,1334124-US,201042,63,Female
880,201049,880,R_7aIsp2CNZ450gap,Default Response Set,Anonymous,NA,NA,24.209.31.170,0,6/15/2015 0:00,6/15/2015 20:07,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,3,2,1,7,1,3,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,1,39.63890076,-84.40499878,-1,1334124-US,201049,62,Female
881,201053,881,R_6Kk6SejxdowWiO1,Default Response Set,Anonymous,NA,NA,24.251.185.240,0,6/15/2015 0:00,6/15/2015 20:12,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,5,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,3,7,1,1,33.6118927,-111.8906021,-1,1334124-US,201053,47,Male
882,201059,882,R_8wUoNKdoNuZIP6B,Default Response Set,Anonymous,NA,NA,172.56.28.195,0,6/15/2015 0:00,6/15/2015 20:42,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,1,2,2,7,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,4,19,1,39.95140076,-75.15820313,-1,1334124-US,201059,31,Female
883,201068,883,R_6ERFHDzhIPAyGyx,Default Response Set,Anonymous,NA,NA,174.52.215.126,0,6/15/2015 0:00,6/15/2015 21:07,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,3,1,2,6,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,44,7,1,1,40.31430054,-111.7116013,-1,1334124-US,201068,61,Male
884,201069,884,R_82FdfayhYikdybb,Default Response Set,Anonymous,NA,NA,99.90.224.39,0,6/15/2015 0:00,6/15/2015 21:18,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,3,2,2,3,2,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,1,1,37.67030334,-121.0168991,-1,1334124-US,201069,37,Female
885,201075,885,R_bQHcQLYUdS0JjVz,Default Response Set,Anonymous,NA,NA,108.39.245.237,0,6/15/2015 0:00,6/15/2015 21:24,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,1,2,2,1,2,2,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,38,7,1,1,40.16470337,-79.8239975,-1,1334124-US,201075,27,Female
886,201078,886,R_cx8inL37ito03qt,Default Response Set,Anonymous,NA,NA,67.187.190.251,0,6/15/2015 0:00,6/15/2015 21:32,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,5,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,1,1,36.93580627,-119.5634003,-1,1334124-US,201078,60,Female
887,201079,887,R_dbwgT3Vn9ALMyWh,Default Response Set,Anonymous,NA,NA,67.5.215.175,0,6/15/2015 0:00,6/15/2015 21:35,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,4,1,2,3,1,2,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,7,5,1,45.46769714,-122.4958954,-1,1334124-US,201079,56,Female
888,201084,888,R_agURBPIeZr2vhBj,Default Response Set,Anonymous,NA,NA,214.27.56.177,0,6/15/2015 0:00,6/15/2015 21:47,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,3,1,2,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,3,1,1,0,0,-1,1334124-US,201084,40,Male
889,201086,889,R_eaj3tmeKeWW9wSF,Default Response Set,Anonymous,NA,NA,97.121.218.113,0,6/15/2015 0:00,6/15/2015 21:44,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,6,1,2,1,2,1,2,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,7,1,1,45.76609802,-108.5789032,-1,1334124-US,201086,31,Female
890,201090,890,R_dcBku8xRykXO3nn,Default Response Set,Anonymous,NA,NA,24.205.36.70,0,6/15/2015 0:00,6/15/2015 22:11,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,5,1,2,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,7,1,1,34.13519287,-118.2416,-1,1334124-US,201090,54,Female
891,201095,891,R_009m4nS8boi3ae1,Default Response Set,Anonymous,NA,NA,173.60.255.164,0,6/15/2015 0:00,6/15/2015 22:34,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,2,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,7,1,1,33.68479919,-117.3723984,-1,1334124-US,201095,40,Female
892,201096,892,R_0PrWQ9zJ3ptr9FH,Default Response Set,Anonymous,NA,NA,107.2.22.52,0,6/15/2015 0:00,6/15/2015 22:37,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,5,2,1,3,2,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,1,1,32.3368988,-111.0502014,-1,1334124-US,201096,54,Female
893,201103,893,R_77ckbWZxy6I9J7T,Default Response Set,Anonymous,NA,NA,99.156.82.103,0,6/15/2015 0:00,6/15/2015 22:55,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,3,2,2,6,1,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,7,1,1,30.53210449,-97.72859955,-1,1334124-US,201103,50,Female
894,201105,894,R_bmFu8oJbxHaVTSJ,Default Response Set,Anonymous,NA,NA,172.242.247.79,0,6/15/2015 0:00,6/15/2015 23:02,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,6,2,2,1,2,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,7,1,1,38,-97,-1,1334124-US,201105,60,Female
895,201107,895,R_0wW5MDUyeiR1gY5,Default Response Set,Anonymous,NA,NA,72.174.172.243,0,6/15/2015 0:00,6/15/2015 23:12,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,5,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,26,7,1,1,46.16119385,-114.1400986,-1,1334124-US,201107,39,Female
896,201109,896,R_8lgBBBzj8YVtFxb,Default Response Set,Anonymous,NA,NA,96.41.110.48,0,6/15/2015 0:00,6/15/2015 23:24,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,4,1,2,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,7,1,1,33.94720459,-117.9951019,-1,1334124-US,201109,52,Female
897,201110,897,R_8fizbWPchjjZ20B,Default Response Set,Anonymous,NA,NA,174.31.39.174,0,6/15/2015 0:00,6/15/2015 23:35,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,3,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,47,7,1,1,47.69430542,-117.4539948,-1,1334124-US,201110,51,Female
898,201111,898,R_cOBkYWCJy9h70aN,Default Response Set,Anonymous,NA,NA,24.251.210.40,0,6/15/2015 0:00,6/15/2015 23:39,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,3,1,2,2,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,1,1,33.6118927,-111.8906021,-1,1334124-US,201111,50,Female
899,201116,899,R_4TIX0LmaYF5E5hP,Default Response Set,Anonymous,NA,NA,99.8.119.221,0,6/16/2015 0:00,6/16/2015 0:42,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,2,2,2,6,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,7,1,1,34.00920105,-118.1082993,-1,1334124-US,201116,51,Male
900,201119,900,R_6fHk586AairCB49,Default Response Set,Anonymous,NA,NA,72.223.72.141,0,6/16/2015 0:00,6/16/2015 1:09,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,4,1,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,7,1,1,33.4125061,-111.8319016,-1,1334124-US,201119,47,Male
901,201120,901,R_cwlFOYLQ1gFjW97,Default Response Set,Anonymous,NA,NA,73.11.168.37,0,6/16/2015 0:00,6/16/2015 1:15,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,5,1,2,6,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,47,7,1,1,47.90150452,-122.1844025,-1,1334124-US,201120,30,Female
902,201121,902,R_6hRgbV5M6MtQqGh,Default Response Set,Anonymous,NA,NA,108.61.90.131,0,6/16/2015 0:00,6/16/2015 1:36,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,5,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,7,1,1,40.41690063,-74.25789642,-1,1334124-US,201121,34,Female
903,201125,903,R_25JDimTghWNrSCh,Default Response Set,Anonymous,NA,NA,162.224.82.70,0,6/16/2015 0:00,6/16/2015 2:36,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,4,1,2,7,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,7,1,1,37.79570007,-122.4208984,-1,1334124-US,201125,60,Female
904,201127,904,R_bmfGJmHCyQLTekd,Default Response Set,Anonymous,NA,NA,23.89.64.4,0,6/16/2015 0:00,6/16/2015 3:11,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,5,1,2,5,1,2,2,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,7,1,1,34.04379272,-118.2512054,-1,1334124-US,201127,35,Female
905,201147,905,R_0fiYO3560QJ4Me1,Default Response Set,Anonymous,NA,NA,73.151.35.90,0,6/16/2015 0:00,6/16/2015 6:37,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,2,2,2,1,1,3,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,1,1,39.74420166,-121.8388977,-1,1334124-US,201147,47,Female
906,201157,906,R_8wcz3YPDS4BI0bX,Default Response Set,Anonymous,NA,NA,71.32.61.20,0,6/16/2015 0:00,6/16/2015 8:09,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,5,2,2,3,2,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,7,1,1,46.85820007,-113.9896011,-1,1334124-US,201157,61,Female
907,201159,907,R_5AcEAKk5wa7Gy1L,Default Response Set,Anonymous,NA,NA,216.31.233.178,0,6/16/2015 0:00,6/16/2015 8:24,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,5,1,2,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,7,1,1,37.79570007,-122.4208984,-1,1334124-US,201159,58,Male
908,201166,908,R_0qP0xMjuszCRtY1,Default Response Set,Anonymous,NA,NA,72.168.96.125,0,6/16/2015 0:00,6/16/2015 8:49,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,3,2,1,6,2,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,3,7,1,1,30.45069885,-91.15460205,-1,1334124-US,201166,55,Female
909,201173,909,R_2uDrhACo97Zq1kp,Default Response Set,Anonymous,NA,NA,63.146.62.219,0,6/16/2015 0:00,6/16/2015 10:15,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,6,2,2,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,50,7,1,1,38,-97,-1,1334124-US,201173,34,Male
910,201178,910,R_3lwDyVNxUrDXtpr,Default Response Set,Anonymous,NA,NA,172.56.22.220,0,6/16/2015 0:00,6/16/2015 10:48,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,1,1,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,35,7,1,1,42.42810059,-71.05460358,-1,1334124-US,201178,23,Female
911,201181,911,R_6xU5XLClpTuEYVn,Default Response Set,Anonymous,NA,NA,108.47.222.186,0,6/16/2015 0:00,6/16/2015 11:43,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,6,1,2,6,2,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,1,33.82870483,-118.1168976,-1,1334124-US,201181,44,Male
912,201182,912,R_bCq8AidQMNcOts9,Default Response Set,Anonymous,NA,NA,50.170.219.4,0,6/16/2015 0:00,6/16/2015 11:49,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,2,2,2,6,2,3,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,1,1,39.66029358,-104.8438034,-1,1334124-US,201182,62,Female
913,201185,913,R_cUNEYlzgFdnQejj,Default Response Set,Anonymous,NA,NA,50.184.25.11,0,6/16/2015 0:00,6/16/2015 11:48,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,5,2,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,7,1,1,37.44039917,-121.8704987,-1,1334124-US,201185,32,Male
914,201186,914,R_1B2BisGeNaxezBP,Default Response Set,Anonymous,NA,NA,74.95.43.69,0,6/16/2015 0:00,6/16/2015 11:48,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,3,1,2,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,7,1,1,45.44430542,-122.966301,-1,1334124-US,201186,39,Female
915,201188,915,R_0DT4riYZvz2WSON,Default Response Set,Anonymous,NA,NA,173.81.121.138,0,6/16/2015 0:00,6/16/2015 11:48,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,6,1,2,3,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,7,1,1,38.34959412,-81.62560272,-1,1334124-US,201188,38,Female
916,201189,916,R_4I2ACrACnKgw9pz,Default Response Set,Anonymous,NA,NA,198.231.28.17,0,6/16/2015 0:00,6/16/2015 11:49,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,3,1,2,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,3,1,1,35.77929688,-89.01429749,-1,1334124-US,201189,65,Female
917,201190,917,R_eh54DO03oXTOKj3,Default Response Set,Anonymous,NA,NA,71.228.85.216,0,6/16/2015 0:00,6/16/2015 11:49,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,2,2,2,6,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,9,7,1,1,27.32550049,-82.4733963,-1,1334124-US,201190,30,Female
918,201191,918,R_6fczSYdEfLw1o0t,Default Response Set,Anonymous,NA,NA,72.187.7.105,0,6/16/2015 0:00,6/16/2015 11:49,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,4,1,2,6,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,9,7,1,1,27.75309753,-82.72239685,-1,1334124-US,201191,50,Female
919,201192,919,R_eQdxxspdjeEhQkR,Default Response Set,Anonymous,NA,NA,104.61.138.22,0,6/16/2015 0:00,6/16/2015 11:50,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,2,2,2,2,2,1,2,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,43,7,1,1,30.05039978,-94.17430115,-1,1334124-US,201192,59,Female
920,201197,920,R_9FR0iuGUkk1fJeB,Default Response Set,Anonymous,NA,NA,172.89.73.203,0,6/16/2015 0:00,6/16/2015 11:49,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,3,1,1,3,1,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,1,1,34.2868042,-118.6139984,-1,1334124-US,201197,40,Male
921,201199,921,R_8iFLfjQgvEAIgqF,Default Response Set,Anonymous,NA,NA,216.93.133.71,0,6/16/2015 0:00,6/16/2015 11:50,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,3,2,1,3,2,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,1,1,31.46270752,-85.62670135,-1,1334124-US,201199,51,Male
922,201200,922,R_cAuNhgVYAtwldid,Default Response Set,Anonymous,NA,NA,184.1.40.121,0,6/16/2015 0:00,6/16/2015 11:51,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,2,1,2,1,1,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,7,1,1,26.23849487,-81.76409912,-1,1334124-US,201200,54,Female
923,201201,923,R_7PbpopBRYSeuolL,Default Response Set,Anonymous,NA,NA,72.191.101.30,0,6/16/2015 0:00,6/16/2015 11:51,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,6,1,2,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,7,1,1,30.10279846,-94.1740036,-1,1334124-US,201201,31,Female
924,201203,924,R_5h99hX27a8vzFAx,Default Response Set,Anonymous,NA,NA,67.238.148.188,0,6/16/2015 0:00,6/16/2015 11:54,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,3,2,1,6,1,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,33,3,1,1,35.22680664,-78.95619965,-1,1334124-US,201203,63,Female
925,201204,925,R_42ad8em9RYZ8idn,Default Response Set,Anonymous,NA,NA,71.227.149.145,0,6/16/2015 0:00,6/16/2015 11:52,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,3,1,2,3,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,47,7,1,1,47.90150452,-122.1844025,-1,1334124-US,201204,33,Female
926,201206,926,R_0CZmECqtIPRjEMZ,Default Response Set,Anonymous,NA,NA,98.199.97.121,0,6/16/2015 0:00,6/16/2015 11:51,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,5,1,2,6,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,43,7,1,1,29.06550598,-95.38279724,-1,1334124-US,201206,43,Female
927,201209,927,R_9Y8VjN4vklJrbKJ,Default Response Set,Anonymous,NA,NA,50.111.61.28,0,6/16/2015 0:00,6/16/2015 11:53,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,4,1,1,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,7,1,1,35.18330383,-83.43070221,-1,1334124-US,201209,63,Male
928,201210,928,R_bJYagcXVuYWotet,Default Response Set,Anonymous,NA,NA,68.99.165.7,0,6/16/2015 0:00,6/16/2015 11:53,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,5,1,2,5,1,1,2,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,46,7,1,1,36.70280457,-76.37290192,-1,1334124-US,201210,61,Male
929,201212,929,R_3azywKzOresWcKh,Default Response Set,Anonymous,NA,NA,207.144.88.32,0,6/16/2015 0:00,6/16/2015 11:54,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,3,1,2,1,2,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,7,1,1,36.26780701,-84.67410278,-1,1334124-US,201212,37,Female
930,201213,930,R_cVitU4ZQiFa9xtj,Default Response Set,Anonymous,NA,NA,70.190.195.196,0,6/16/2015 0:00,6/16/2015 11:55,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,4,1,2,3,1,3,2,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,7,1,1,32.21789551,-110.9685974,-1,1334124-US,201213,47,Female
931,201218,931,R_79XFneNYJi6xzPn,Default Response Set,Anonymous,NA,NA,75.91.2.140,0,6/16/2015 0:00,6/16/2015 12:09,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,6,1,2,1,2,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,1,1,31.74130249,-83.48249817,-1,1334124-US,201218,57,Female
932,201219,932,R_9LD7vhRFsFFJx1b,Default Response Set,Anonymous,NA,NA,107.144.193.7,0,6/16/2015 0:00,6/16/2015 12:10,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,2,1,2,1,1,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,9,2,1,1,27.44500732,-82.38729858,-1,1334124-US,201219,20,Female
