"id" "heduc" "heblack" "mixed" "years" "div"
"2915" 14430 "< 12 years" "Yes" "No" 7.65500020980835 "No"
"2916" 14437 "< 12 years" "No" "Yes" 14.8339996337891 "Yes"
"2917" 14440 "< 12 years" "No" "No" 25.1870002746582 "Yes"
"2918" 14444 "12-15 years" "No" "Yes" 5.01550006866455 "Yes"
"2919" 14448 "16+ years" "No" "Yes" 7.25799989700317 "Yes"
"2920" 14455 "12-15 years" "No" "No" 2.52999997138977 "No"
"2921" 14457 "< 12 years" "No" "No" 13.1665000915527 "Yes"
"2922" 14474 "12-15 years" "No" "No" 7.28800010681152 "No"
"2923" 14484 "12-15 years" "No" "No" 7.28800010681152 "No"
"2924" 14490 "12-15 years" "No" "No" 4.10099983215332 "No"
"2925" 14493 "< 12 years" "No" "No" 32.4160003662109 "No"
"2926" 14500 "< 12 years" "No" "No" 6.28299999237061 "No"
"2927" 14501 "< 12 years" "No" "No" 2.24499988555908 "No"
"2928" 14507 "12-15 years" "No" "No" 2.08400011062622 "No"
"2929" 14516 "12-15 years" "Yes" "Yes" 4.26800012588501 "Yes"
"2930" 14527 "< 12 years" "Yes" "Yes" 21.9990005493164 "No"
"2931" 14530 "12-15 years" "No" "Yes" 21.9990005493164 "No"
"2932" 14533 "12-15 years" "No" "No" 14.6829996109009 "No"
"2933" 14546 "< 12 years" "No" "No" 34.5429992675781 "No"
"2934" 14551 "12-15 years" "Yes" "No" 8.99899959564209 "No"
"2935" 14553 "< 12 years" "No" "No" 7.09100008010864 "Yes"
"2936" 14562 "< 12 years" "Yes" "No" 3.00099992752075 "No"
"2937" 14564 "< 12 years" "Yes" "Yes" 7.21549987792969 "Yes"
"2938" 14570 "< 12 years" "No" "No" 4.66499996185303 "Yes"
"2939" 14572 "< 12 years" "No" "No" 34.5050010681152 "No"
"2940" 14575 "< 12 years" "No" "Yes" 22.9979991912842 "No"
"2941" 14579 "12-15 years" "No" "No" 6.95949983596802 "Yes"
"2942" 14590 "12-15 years" "No" "No" 9.15799999237061 "No"
"2943" 14592 "12-15 years" "No" "No" 2.25349998474121 "Yes"
"2944" 14594 "12-15 years" "Yes" "Yes" 4.42950010299683 "Yes"
"2945" 14613 "< 12 years" "Yes" "Yes" 27.2530002593994 "No"
"2946" 14615 "< 12 years" "Yes" "No" 15.263500213623 "Yes"
"2947" 14622 "12-15 years" "No" "No" 8.33100032806396 "No"
"2948" 14630 "< 12 years" "No" "No" 26.8770008087158 "No"
"2949" 14636 "12-15 years" "Yes" "No" 3.88199996948242 "No"
"2950" 14639 "12-15 years" "No" "No" 40.726001739502 "No"
"2951" 14643 "16+ years" "No" "No" 6.55200004577637 "Yes"
"2952" 14649 "12-15 years" "No" "No" 12.8540000915527 "No"
"2953" 14658 "< 12 years" "No" "No" 6.5019998550415 "No"
"2954" 14665 "16+ years" "Yes" "No" 8.88700008392334 "No"
"2955" 14670 "12-15 years" "No" "No" 5.4539999961853 "No"
"2956" 14690 "12-15 years" "Yes" "Yes" 7.08599996566772 "No"
"2957" 14694 "12-15 years" "Yes" "No" 17.7770004272461 "No"
"2958" 14699 "< 12 years" "Yes" "No" 17.0289993286133 "No"
"2959" 14702 "< 12 years" "No" "Yes" 31.0170001983643 "No"
"2960" 14707 "< 12 years" "No" "Yes" 2.61999988555908 "No"
"2961" 14711 "12-15 years" "Yes" "No" 4.69549989700317 "Yes"
"2962" 14714 "12-15 years" "No" "Yes" 41.3089981079102 "No"
"2963" 14718 "12-15 years" "No" "Yes" 24.0820007324219 "No"
"2964" 14723 "12-15 years" "Yes" "Yes" 20.1450004577637 "No"
"2965" 14733 "< 12 years" "No" "No" 35.2280006408691 "No"
"2966" 14734 "12-15 years" "No" "No" 1.68400001525879 "No"
"2967" 14738 "< 12 years" "No" "No" 12.9799995422363 "No"
"2968" 14741 "< 12 years" "No" "Yes" 21.0809993743896 "No"
"2969" 14754 "< 12 years" "Yes" "No" 34.2680015563965 "No"
"2970" 14756 "< 12 years" "Yes" "No" 41.0950012207031 "No"
"2971" 14767 "< 12 years" "Yes" "No" 14.4504995346069 "Yes"
"2972" 14782 "< 12 years" "No" "Yes" 48.0050010681152 "No"
"2973" 14790 "12-15 years" "No" "No" 4.75600004196167 "No"
"2974" 14802 "< 12 years" "Yes" "No" 18.3094997406006 "Yes"
"2975" 14808 "< 12 years" "No" "Yes" 16.9144992828369 "Yes"
"2976" 14822 "< 12 years" "Yes" "No" 0.834999978542328 "No"
"2977" 14825 "< 12 years" "Yes" "No" 8.14000034332275 "No"
"2978" 14827 "< 12 years" "Yes" "No" 11.3979997634888 "No"
"2979" 14828 "12-15 years" "Yes" "Yes" 12.5719995498657 "No"
"2980" 14830 "12-15 years" "Yes" "Yes" 2.55399990081787 "No"
"2981" 14833 "12-15 years" "Yes" "No" 2.55200004577637 "No"
"2982" 14835 "< 12 years" "Yes" "Yes" 8 "No"
"2983" 14839 "12-15 years" "No" "Yes" 1.58249998092651 "Yes"
"2984" 14844 "< 12 years" "Yes" "Yes" 10.3330001831055 "No"
"2985" 14851 "16+ years" "Yes" "No" 6.52400016784668 "No"
"2986" 14857 "< 12 years" "No" "No" 8.50100040435791 "Yes"
"2987" 14860 "12-15 years" "No" "No" 8.92000007629395 "Yes"
"2988" 14867 "< 12 years" "No" "No" 20.9990005493164 "No"
"2989" 14870 "12-15 years" "No" "No" 11.0825004577637 "Yes"
"2990" 14871 "12-15 years" "No" "No" 23.298999786377 "No"
"2991" 14876 "< 12 years" "No" "No" 7.94799995422363 "No"
"2992" 14878 "12-15 years" "No" "No" 7.94799995422363 "No"
"2993" 14883 "12-15 years" "No" "No" 24.1529998779297 "No"
"2994" 14884 "12-15 years" "No" "No" 24.1529998779297 "No"
"2995" 14888 "12-15 years" "No" "No" 13.9029998779297 "No"
"2996" 14901 "< 12 years" "No" "No" 2.48850011825562 "Yes"
"2997" 14907 "< 12 years" "No" "Yes" 34.6640014648438 "No"
"2998" 14916 "< 12 years" "Yes" "Yes" 6.13049983978271 "Yes"
"2999" 14922 "< 12 years" "Yes" "No" 2.27749991416931 "Yes"
"3000" 14929 "12-15 years" "Yes" "No" 11.335000038147 "Yes"
"3001" 14938 "16+ years" "Yes" "No" 3.12899994850159 "No"
"3002" 14951 "12-15 years" "No" "Yes" 32.6025009155273 "Yes"
"3003" 14957 "< 12 years" "Yes" "No" 7.07999992370605 "Yes"
"3004" 14958 "12-15 years" "Yes" "No" 7.81949996948242 "Yes"
"3005" 14962 "16+ years" "Yes" "Yes" 12.6870002746582 "No"
"3006" 14972 "< 12 years" "No" "Yes" 50.6389999389648 "No"
"3007" 14985 "12-15 years" "No" "No" 30.1655006408691 "Yes"
"3008" 14988 "12-15 years" "No" "No" 32 "No"
"3009" 14992 "12-15 years" "No" "Yes" 7.06599998474121 "No"
"3010" 15005 "12-15 years" "Yes" "Yes" 24.9995002746582 "Yes"
"3011" 15007 "< 12 years" "Yes" "Yes" 5.20450019836426 "Yes"
"3012" 15011 "< 12 years" "No" "Yes" 0.194000005722046 "Yes"
"3013" 15018 "< 12 years" "Yes" "Yes" 4.11499977111816 "No"
"3014" 15027 "12-15 years" "No" "No" 4.46799993515015 "No"
"3015" 15038 "12-15 years" "No" "No" 9.65100002288818 "No"
"3016" 15041 "< 12 years" "No" "No" 31.1730003356934 "No"
"3017" 15046 "< 12 years" "No" "No" 51.3370018005371 "No"
"3018" 15057 "< 12 years" "No" "Yes" 9.02400016784668 "Yes"
"3019" 15061 "12-15 years" "Yes" "No" 0.222000002861023 "No"
"3020" 15079 "12-15 years" "No" "No" 3.15650010108948 "Yes"
"3021" 15086 "12-15 years" "No" "No" 14.1680002212524 "Yes"
"3022" 15090 "12-15 years" "Yes" "Yes" 2.1710000038147 "No"
"3023" 15095 "< 12 years" "No" "Yes" 0.686999976634979 "No"
"3024" 15101 "< 12 years" "Yes" "Yes" 3.37899994850159 "No"
"3025" 15107 "< 12 years" "Yes" "Yes" 5.19350004196167 "Yes"
"3026" 15113 "12-15 years" "Yes" "No" 2.92700004577637 "No"
"3027" 15115 "12-15 years" "Yes" "No" 11.356499671936 "Yes"
"3028" 15126 "12-15 years" "No" "Yes" 12.2629995346069 "No"
"3029" 15137 "12-15 years" "No" "No" 8.94499969482422 "No"
"3030" 15138 "12-15 years" "No" "No" 20.6049995422363 "No"
"3031" 15140 "< 12 years" "Yes" "No" 26.0009994506836 "No"
"3032" 15142 "< 12 years" "Yes" "Yes" 35.273998260498 "No"
"3033" 15158 "12-15 years" "No" "Yes" 1.16649997234344 "Yes"
"3034" 15161 "< 12 years" "Yes" "No" 12.9989995956421 "No"
"3035" 15164 "12-15 years" "No" "Yes" 13.9195003509521 "Yes"
"3036" 15167 "12-15 years" "Yes" "Yes" 12.5530004501343 "Yes"
"3037" 15169 "< 12 years" "Yes" "Yes" 37.1580009460449 "No"
"3038" 15172 "< 12 years" "No" "Yes" 37.1580009460449 "No"
"3039" 15176 "12-15 years" "Yes" "Yes" 12.7259998321533 "No"
"3040" 15183 "< 12 years" "Yes" "No" 7.59200000762939 "No"
"3041" 15185 "< 12 years" "Yes" "Yes" 1.51150000095367 "Yes"
"3042" 15186 "12-15 years" "No" "No" 7.05000019073486 "No"
"3043" 15190 "< 12 years" "No" "Yes" 28 "No"
"3044" 15193 "12-15 years" "No" "No" 6.83650016784668 "Yes"
"3045" 15196 "< 12 years" "No" "Yes" 12.085000038147 "Yes"
"3046" 15219 "12-15 years" "Yes" "No" 15.8470001220703 "No"
"3047" 15226 "< 12 years" "Yes" "No" 15.8470001220703 "No"
"3048" 15234 "12-15 years" "Yes" "No" 11.1049995422363 "No"
"3049" 15243 "< 12 years" "Yes" "No" 6.00699996948242 "No"
"3050" 15257 "< 12 years" "Yes" "No" 1.81200003623962 "No"
"3051" 15259 "< 12 years" "No" "No" 14.9980001449585 "No"
"3052" 15262 "< 12 years" "No" "No" 14.9980001449585 "No"
"3053" 15266 "< 12 years" "Yes" "Yes" 54.4179992675781 "No"
"3054" 15275 "< 12 years" "Yes" "No" 22.9459991455078 "No"
"3055" 15314 "16+ years" "Yes" "No" 12.8159999847412 "No"
"3056" 15347 "16+ years" "No" "No" 5.67000007629395 "No"
"3057" 15355 "16+ years" "No" "No" 2.32999992370605 "No"
"3058" 15364 "< 12 years" "No" "No" 0.34799998998642 "No"
"3059" 15376 "12-15 years" "No" "Yes" 5.33099985122681 "No"
"3060" 15379 "< 12 years" "No" "Yes" 18.6690006256104 "No"
"3061" 15403 "12-15 years" "No" "Yes" 7.92199993133545 "No"
"3062" 15406 "< 12 years" "No" "Yes" 35.5069999694824 "No"
"3063" 15410 "12-15 years" "Yes" "No" 9.55500030517578 "No"
"3064" 15421 "< 12 years" "No" "Yes" 20.6840000152588 "No"
"3065" 15427 "12-15 years" "Yes" "Yes" 13.2375001907349 "Yes"
"3066" 15442 "< 12 years" "No" "No" 9.23099994659424 "Yes"
"3067" 15445 "12-15 years" "No" "No" 7.04199981689453 "No"
"3068" 15451 "< 12 years" "No" "No" 35.1870002746582 "No"
"3069" 15462 "< 12 years" "Yes" "No" 22.5629997253418 "No"
"3070" 15464 "< 12 years" "Yes" "No" 27.5289993286133 "No"
"3071" 15468 "< 12 years" "Yes" "No" 9.25399971008301 "No"
"3072" 15471 "16+ years" "No" "No" 10.7489995956421 "Yes"
"3073" 15474 "12-15 years" "No" "Yes" 43.0169982910156 "No"
"3074" 15477 "< 12 years" "No" "Yes" 32.9990005493164 "No"
"3075" 15482 "12-15 years" "No" "Yes" 2.51600003242493 "No"
"3076" 15488 "< 12 years" "No" "No" 17.9990005493164 "No"
"3077" 15490 "12-15 years" "No" "Yes" 1.28999996185303 "No"
"3078" 15492 "< 12 years" "Yes" "No" 10.1330003738403 "Yes"
"3079" 15495 "12-15 years" "No" "Yes" 4 "No"
"3080" 15498 "12-15 years" "No" "Yes" 33.9189987182617 "No"
"3081" 15502 "12-15 years" "No" "No" 5.24849987030029 "Yes"
"3082" 15508 "12-15 years" "No" "No" 6.91550016403198 "Yes"
"3083" 15511 "12-15 years" "No" "Yes" 15.4195003509521 "Yes"
"3084" 15513 "< 12 years" "Yes" "No" 31.8549995422363 "No"
"3085" 15516 "12-15 years" "No" "Yes" 12.503999710083 "Yes"
"3086" 15520 "< 12 years" "No" "Yes" 42.9490013122559 "No"
"3087" 15523 "< 12 years" "No" "Yes" 1.29250001907349 "Yes"
"3088" 15529 "12-15 years" "No" "No" 10.003999710083 "No"
"3089" 15536 "12-15 years" "No" "No" 22.1380004882812 "No"
"3090" 15544 "< 12 years" "No" "No" 6.44199991226196 "No"
"3091" 15563 "12-15 years" "No" "No" 6.91900014877319 "No"
"3092" 15572 "16+ years" "No" "No" 14.7679996490479 "No"
"3093" 15587 "< 12 years" "Yes" "Yes" 42.8470001220703 "No"
"3094" 15590 "12-15 years" "No" "Yes" 42.8470001220703 "No"
"3095" 15620 "12-15 years" "Yes" "No" 5.81199979782104 "No"
"3096" 15629 "12-15 years" "Yes" "No" 11.9589996337891 "No"
"3097" 15631 "< 12 years" "Yes" "Yes" 50.8769989013672 "No"
"3098" 15635 "12-15 years" "No" "Yes" 16.0049991607666 "No"
"3099" 15639 "12-15 years" "No" "No" 14.7569999694824 "No"
"3100" 15645 "12-15 years" "Yes" "No" 3.14599990844727 "No"
"3101" 15651 "< 12 years" "No" "No" 15.0200004577637 "No"
"3102" 15653 "12-15 years" "Yes" "No" 12.6540002822876 "No"
"3103" 15666 "12-15 years" "No" "No" 9.4399995803833 "No"
"3104" 15672 "< 12 years" "No" "Yes" 24 "No"
"3105" 15703 "12-15 years" "No" "Yes" 20.7749996185303 "No"
"3106" 15704 "< 12 years" "Yes" "Yes" 3.07999992370605 "Yes"
"3107" 15710 "< 12 years" "No" "No" 9.17150020599365 "Yes"
"3108" 15717 "< 12 years" "No" "No" 5.91400003433228 "Yes"
"3109" 15721 "< 12 years" "No" "No" 5.71099996566772 "No"
"3110" 15733 "< 12 years" "No" "No" 2.1654999256134 "Yes"
"3111" 15735 "< 12 years" "No" "No" 46.1599998474121 "No"
"3112" 15738 "< 12 years" "No" "Yes" 29.9990005493164 "No"
"3113" 15744 "< 12 years" "No" "No" 46.5110015869141 "No"
"3114" 15747 "< 12 years" "No" "No" 46.5110015869141 "No"
"3115" 15752 "12-15 years" "No" "No" 23.0750007629395 "No"
"3116" 15758 "< 12 years" "Yes" "Yes" 4.57800006866455 "Yes"
"3117" 15761 "< 12 years" "No" "Yes" 6.62550020217896 "Yes"
"3118" 15763 "< 12 years" "No" "No" 43.7150001525879 "No"
"3119" 15765 "< 12 years" "No" "No" 6.9980001449585 "No"
"3120" 15767 "< 12 years" "No" "No" 15.5869998931885 "Yes"
"3121" 15771 "< 12 years" "No" "No" 3.25300002098083 "No"
"3122" 15781 "12-15 years" "Yes" "No" 3.20300006866455 "No"
"3123" 15790 "12-15 years" "Yes" "No" 11.9779996871948 "No"
"3124" 15801 "12-15 years" "No" "Yes" 8.62150001525879 "Yes"
"3125" 15804 "< 12 years" "No" "Yes" 47.4199981689453 "No"
"3126" 15813 "12-15 years" "Yes" "No" 7.17600011825562 "No"
"3127" 15827 "12-15 years" "Yes" "No" 2.06200003623962 "No"
"3128" 15837 "< 12 years" "Yes" "No" 9.47999954223633 "Yes"
"3129" 15851 "12-15 years" "Yes" "No" 11.5459995269775 "No"
"3130" 15860 "< 12 years" "No" "Yes" 54.0589981079102 "No"
"3131" 15870 "12-15 years" "No" "No" 11.4200000762939 "No"
"3132" 15881 "< 12 years" "No" "No" 19.2830009460449 "No"
"3133" 15884 "12-15 years" "No" "No" 11.8599996566772 "No"
"3134" 15889 "12-15 years" "No" "No" 7.25 "Yes"
"3135" 15897 "12-15 years" "Yes" "No" 9.24600028991699 "No"
"3136" 15899 "< 12 years" "Yes" "Yes" 1.50600004196167 "No"
"3137" 15901 "< 12 years" "No" "Yes" 8.66800022125244 "Yes"
"3138" 15911 "16+ years" "No" "Yes" 6.23400020599365 "No"
"3139" 15920 "< 12 years" "Yes" "Yes" 54.943000793457 "No"
"3140" 15921 "< 12 years" "Yes" "No" 19.7479991912842 "No"
"3141" 15927 "< 12 years" "Yes" "No" 9.6560001373291 "No"
"3142" 15929 "< 12 years" "No" "Yes" 10.2530002593994 "Yes"
"3143" 15935 "< 12 years" "Yes" "No" 41.627498626709 "Yes"
"3144" 15937 "< 12 years" "No" "No" 0.999499976634979 "Yes"
"3145" 15942 "< 12 years" "No" "No" 13.4350004196167 "No"
"3146" 15946 "12-15 years" "Yes" "No" 2.47499990463257 "No"
"3147" 15964 "12-15 years" "No" "Yes" 4.16400003433228 "No"
"3148" 15967 "< 12 years" "No" "Yes" 3.66899991035461 "No"
"3149" 15975 "12-15 years" "Yes" "No" 6.91900014877319 "No"
"3150" 15994 "12-15 years" "Yes" "No" 1.89699995517731 "No"
"3151" 16005 "< 12 years" "Yes" "Yes" 18.992000579834 "No"
"3152" 16013 "< 12 years" "Yes" "No" 19.1070003509521 "No"
"3153" 16020 "< 12 years" "Yes" "No" 9.97399997711182 "No"
"3154" 16024 "12-15 years" "Yes" "No" 5.73299980163574 "Yes"
"3155" 16031 "12-15 years" "No" "Yes" 13.1730003356934 "No"
"3156" 16053 "12-15 years" "Yes" "No" 11.0690002441406 "No"
"3157" 16062 "12-15 years" "No" "Yes" 5.41800022125244 "Yes"
"3158" 16071 "16+ years" "Yes" "Yes" 6.78950023651123 "Yes"
"3159" 16075 "< 12 years" "No" "No" 7.00099992752075 "No"
"3160" 16077 "< 12 years" "Yes" "No" 24.9990005493164 "No"
"3161" 16079 "< 12 years" "Yes" "Yes" 46.6500015258789 "No"
"3162" 16087 "16+ years" "Yes" "No" 0.955999970436096 "No"
"3163" 16104 "12-15 years" "Yes" "No" 5.74949979782104 "Yes"
"3164" 16122 "12-15 years" "Yes" "No" 13.3830003738403 "No"
"3165" 16125 "12-15 years" "No" "No" 15.9969997406006 "No"
"3166" 16127 "12-15 years" "No" "No" 34.8089981079102 "No"
"3167" 16130 "12-15 years" "No" "No" 34.8089981079102 "No"
"3168" 16134 "< 12 years" "No" "No" 9.93000030517578 "No"
"3169" 16140 "12-15 years" "No" "No" 2.07500004768372 "Yes"
"3170" 16141 "12-15 years" "No" "No" 9.93000030517578 "No"
"3171" 16144 "12-15 years" "No" "Yes" 24.9990005493164 "No"
"3172" 16146 "12-15 years" "Yes" "Yes" 36.5859985351562 "No"
"3173" 16152 "< 12 years" "Yes" "No" 2.30550003051758 "Yes"
"3174" 16155 "12-15 years" "Yes" "No" 19.3700008392334 "No"
"3175" 16160 "< 12 years" "Yes" "Yes" 49.2869987487793 "No"
"3176" 16166 "16+ years" "No" "No" 10.0860004425049 "Yes"
"3177" 16167 "16+ years" "No" "No" 11.1590003967285 "No"
"3178" 16171 "< 12 years" "No" "No" 6.59700012207031 "Yes"
"3179" 16173 "< 12 years" "Yes" "Yes" 30.5284996032715 "Yes"
"3180" 16176 "12-15 years" "No" "Yes" 31.9179992675781 "Yes"
"3181" 16206 "12-15 years" "No" "Yes" 30.0179996490479 "No"
"3182" 16208 "< 12 years" "Yes" "No" 9.89999961853027 "Yes"
"3183" 16217 "< 12 years" "No" "Yes" 6.88600015640259 "No"
"3184" 16218 "12-15 years" "Yes" "No" 6.88600015640259 "No"
"3185" 16228 "12-15 years" "Yes" "No" 0.861999988555908 "No"
"3186" 16232 "12-15 years" "Yes" "Yes" 0.999000012874603 "No"
"3187" 16246 "< 12 years" "No" "Yes" 3.10999989509583 "No"
"3188" 16258 "12-15 years" "No" "Yes" 16 "Yes"
"3189" 16262 "< 12 years" "Yes" "Yes" 0.579999983310699 "Yes"
"3190" 16269 "< 12 years" "No" "No" 27.0009994506836 "No"
"3191" 16271 "< 12 years" "No" "No" 6.16599988937378 "Yes"
"3192" 16273 "< 12 years" "No" "Yes" 14.2095003128052 "Yes"
"3193" 16276 "< 12 years" "No" "Yes" 18.6669998168945 "No"
"3194" 16281 "12-15 years" "Yes" "Yes" 30.9099998474121 "No"
"3195" 16287 "12-15 years" "Yes" "No" 3.75099992752075 "Yes"
"3196" 16291 "12-15 years" "Yes" "No" 3.75099992752075 "Yes"
"3197" 16296 "< 12 years" "No" "Yes" 5.67000007629395 "Yes"
"3198" 16300 "< 12 years" "Yes" "Yes" 5.41849994659424 "Yes"
"3199" 16314 "12-15 years" "No" "Yes" 5.03800010681152 "No"
"3200" 16318 "< 12 years" "No" "Yes" 5.67000007629395 "Yes"
"3201" 16323 "12-15 years" "Yes" "No" 7.78599977493286 "No"
"3202" 16330 "< 12 years" "Yes" "No" 6.99499988555908 "No"
"3203" 16336 "12-15 years" "Yes" "No" 6.99499988555908 "No"
"3204" 16341 "12-15 years" "Yes" "Yes" 8 "Yes"
"3205" 16342 "16+ years" "Yes" "Yes" 8 "Yes"
"3206" 16347 "< 12 years" "Yes" "Yes" 6.16550016403198 "Yes"
"3207" 16349 "12-15 years" "Yes" "No" 5.0019998550415 "No"
"3208" 16358 "12-15 years" "No" "No" 20.1669998168945 "Yes"
"3209" 16364 "12-15 years" "No" "No" 25.7520008087158 "No"
"3210" 16367 "< 12 years" "No" "Yes" 20 "No"
"3211" 16369 "< 12 years" "Yes" "Yes" 18.9979991912842 "No"
"3212" 16386 "< 12 years" "Yes" "Yes" 13.0019998550415 "No"
"3213" 16397 "< 12 years" "Yes" "No" 8.42700004577637 "Yes"
"3214" 16403 "< 12 years" "Yes" "No" 4.83199977874756 "Yes"
"3215" 16406 "12-15 years" "Yes" "No" 4.83199977874756 "Yes"
"3216" 16412 "< 12 years" "No" "Yes" 23.2935009002686 "Yes"
"3217" 16415 "< 12 years" "No" "Yes" 25.1229991912842 "No"
"3218" 16428 "< 12 years" "Yes" "Yes" 2.12750005722046 "Yes"
"3219" 16429 "< 12 years" "No" "Yes" 15.0854997634888 "Yes"
"3220" 16436 "12-15 years" "Yes" "Yes" 4.94199991226196 "No"
"3221" 16440 "16+ years" "No" "No" 19.1459999084473 "No"
"3222" 16445 "12-15 years" "No" "No" 5.95749998092651 "Yes"
"3223" 16448 "12-15 years" "No" "Yes" 33.859001159668 "No"
"3224" 16454 "< 12 years" "No" "Yes" 9.97700023651123 "No"
"3225" 16457 "< 12 years" "No" "Yes" 20.3285007476807 "Yes"
"3226" 16466 "< 12 years" "Yes" "Yes" 7.29899978637695 "No"
"3227" 16472 "12-15 years" "Yes" "No" 4.24900007247925 "No"
"3228" 16474 "12-15 years" "Yes" "Yes" 49.8339996337891 "No"
"3229" 16478 "12-15 years" "Yes" "No" 6.84999990463257 "No"
"3230" 16485 "12-15 years" "Yes" "Yes" 7.29899978637695 "No"
"3231" 16487 "< 12 years" "Yes" "No" 24.9990005493164 "No"
"3232" 16489 "< 12 years" "Yes" "Yes" 39.2470016479492 "No"
"3233" 16494 "12-15 years" "No" "Yes" 16.4440002441406 "No"
"3234" 16509 "12-15 years" "Yes" "No" 9.40499973297119 "No"
"3235" 16517 "12-15 years" "Yes" "No" 6.61700010299683 "No"
"3236" 16533 "< 12 years" "Yes" "Yes" 18.3740005493164 "No"
"3237" 16537 "< 12 years" "Yes" "No" 18.3740005493164 "No"
"3238" 16557 "12-15 years" "No" "Yes" 24 "No"
"3239" 16559 "< 12 years" "Yes" "Yes" 10.0010004043579 "No"
"3240" 16562 "< 12 years" "No" "Yes" 10.0010004043579 "No"
"3241" 16564 "< 12 years" "Yes" "Yes" 49.3499984741211 "No"
"3242" 16569 "12-15 years" "Yes" "No" 6.8769998550415 "No"
"3243" 16576 "12-15 years" "Yes" "Yes" 6.9539999961853 "Yes"
"3244" 16582 "12-15 years" "Yes" "No" 11.8470001220703 "No"
"3245" 16592 "< 12 years" "No" "Yes" 4.06799983978271 "No"
"3246" 16594 "< 12 years" "Yes" "No" 19.8799991607666 "No"
"3247" 16598 "12-15 years" "Yes" "No" 4.06799983978271 "No"
"3248" 16600 "< 12 years" "Yes" "Yes" 18.9050006866455 "Yes"
"3249" 16603 "< 12 years" "No" "Yes" 36.5800018310547 "No"
"3250" 16608 "12-15 years" "No" "Yes" 2.90799999237061 "No"
"3251" 16611 "< 12 years" "Yes" "Yes" 6.66400003433228 "Yes"
"3252" 16613 "< 12 years" "Yes" "Yes" 10.9980001449585 "Yes"
"3253" 16626 "12-15 years" "No" "Yes" 14.7620000839233 "No"
"3254" 16631 "12-15 years" "Yes" "Yes" 10.9619998931885 "No"
"3255" 16633 "12-15 years" "No" "Yes" 17.757999420166 "No"
"3256" 16636 "< 12 years" "Yes" "No" 0.815999984741211 "No"
"3257" 16638 "< 12 years" "Yes" "No" 17.7465000152588 "Yes"
"3258" 16640 "< 12 years" "Yes" "Yes" 28.4190006256104 "No"
"3259" 16643 "< 12 years" "No" "Yes" 26.5820007324219 "No"
"3260" 16652 "< 12 years" "Yes" "Yes" 4.13399982452393 "Yes"
"3261" 16654 "12-15 years" "No" "Yes" 15.9589996337891 "No"
"3262" 16658 "< 12 years" "Yes" "No" 6.88800001144409 "No"
"3263" 16667 "12-15 years" "Yes" "No" 3.28250002861023 "Yes"
"3264" 16669 "< 12 years" "Yes" "No" 41.390998840332 "No"
"3265" 16679 "16+ years" "No" "No" 13.1960000991821 "No"
"3266" 16685 "16+ years" "No" "No" 25.8859996795654 "No"
"3267" 16686 "12-15 years" "No" "No" 25.8859996795654 "No"
"3268" 16689 "12-15 years" "No" "Yes" 9.65349960327148 "Yes"
"3269" 16691 "< 12 years" "Yes" "Yes" 59.4519996643066 "No"
"3270" 16695 "12-15 years" "No" "Yes" 21.9300003051758 "No"
"3271" 16699 "< 12 years" "Yes" "Yes" 6.59000015258789 "Yes"
"3272" 16706 "16+ years" "Yes" "No" 7.91499996185303 "No"
"3273" 16709 "12-15 years" "No" "Yes" 32.6209983825684 "No"
"3274" 16713 "< 12 years" "No" "Yes" 22.8579998016357 "No"
"3275" 16715 "< 12 years" "Yes" "No" 29.4780006408691 "No"
"3276" 16717 "< 12 years" "Yes" "Yes" 21.5839996337891 "Yes"
"3277" 16720 "< 12 years" "No" "Yes" 28.9365005493164 "Yes"
"3278" 16724 "12-15 years" "No" "Yes" 3.08299994468689 "Yes"
